unique_id,forecast_week,sales_prediction,store_type
store_570,6,39752.845,d
store_571,1,46131.15,a
store_571,2,59786.14,a
store_571,3,58472.33,a
store_571,4,46294.79,a
store_571,5,57001.44,a
store_571,6,44596.505,a
store_572,1,28334.135000000002,d
store_572,2,39051.855,d
store_572,3,38712.86,d
store_572,4,28703.36,d
store_572,5,38624.740000000005,d
store_572,6,28305.28,d
store_573,1,32527.775,d
store_573,2,45398.37,d
store_573,3,43974.055,d
store_573,4,34835.865,d
store_573,5,45184.770000000004,d
store_573,6,36131.395000000004,d
store_574,1,35769.255,d
store_574,2,47950.630000000005,d
store_574,3,47114.1,d
store_574,4,37278.045,d
store_574,5,46615.93,d
store_574,6,38200.615,d
store_575,1,34434.51,c
store_575,2,46333.979999999996,c
store_575,3,44818.925,c
store_575,4,35609.325,c
store_575,5,44467.645000000004,c
store_575,6,34818.7,c
store_576,1,22730.16,a
store_576,2,29192.84,a
store_576,3,28265.255,a
store_576,4,23648.975,a
store_576,5,28682.15,a
store_576,6,23193.61,a
store_577,1,21432.595,a
store_577,2,30173.785,a
store_577,3,28811.38,a
store_577,4,22298.89,a
store_577,5,28571.88,a
store_577,6,22027.065,a
store_578,1,37813.979999999996,a
store_578,2,48203.625,a
store_578,3,48429.16,a
store_578,4,39597.56,a
store_578,5,47204.56,a
store_578,6,39121.259999999995,a
store_579,1,61507.435,b
store_579,2,68182.32,b
store_579,3,69481.045,b
store_579,4,66402.24,b
store_579,5,72663.43,b
store_579,6,58451.17,b
store_58,1,28213.655,a
store_58,2,38409.745,a
store_58,3,38158.78,a
store_58,4,28035.204999999998,a
store_58,5,36474.74,a
store_58,6,27456.635000000002,a
store_580,1,28603.985,a
store_580,2,40420.7,a
store_580,3,39099.825000000004,a
store_580,4,30122.170000000002,a
store_580,5,39166.605,a
store_580,6,26955.635000000002,a
store_581,1,38177.945,d
store_581,2,52129.745,d
store_581,3,50696.2,d
store_581,4,38185.61,d
store_581,5,49239.585,d
store_581,6,36606.885,d
store_582,1,31237.795,a
store_582,2,42945.24,a
store_582,3,41484.95,a
store_582,4,31707.15,a
store_582,5,40600.200000000004,a
store_582,6,30726.97,a
store_583,1,24361.135000000002,d
store_583,2,35552.94,d
store_583,3,34243.875,d
store_583,4,26890.255,d
store_583,5,36181.395000000004,d
store_583,6,28117.75,d
store_584,1,15925.855,a
store_584,2,20262.89,a
store_584,3,19955.955,a
store_584,4,16180.145,a
store_584,5,19926.325,a
store_584,6,16182.88,a
store_585,1,33727.925,d
store_585,2,48691.925,d
store_585,3,46542.1,d
store_585,4,35315.145000000004,d
store_585,5,46876.075,d
store_585,6,35936.195,d
store_586,1,31789.655,d
store_586,2,43295.815,d
store_586,3,43173.64,d
store_586,4,33548.15,d
store_586,5,44250.175,d
store_586,6,36690.66,d
store_587,1,30617.895,c
store_587,2,43646.78,c
store_587,3,42965.11,c
store_587,4,32660.379999999997,c
store_587,5,43651.94,c
store_587,6,32418.55,c
store_588,1,45007.185,a
store_588,2,60545.74,a
store_588,3,61157.02,a
store_588,4,47180.86,a
store_588,5,61591.67,a
store_588,6,48131.99,a
store_589,1,35243.78,a
store_589,2,51147.87,a
store_589,3,48773.325,a
store_589,4,35854.495,a
store_589,5,46274.825,a
store_589,6,35032.35,a
store_59,1,36483.53,d
store_59,2,51668.534999999996,d
store_59,3,49807.33,d
store_59,4,38284.15,d
store_59,5,49961.115,d
store_59,6,41687.92,d
store_590,1,23242.1,a
store_590,2,29301.43,a
store_590,3,28930.345,a
store_590,4,22360.505,a
store_590,5,27967.92,a
store_590,6,21133.605,a
store_591,1,35969.735,a
store_591,2,45845.245,a
store_591,3,44609.05,a
store_591,4,33314.625,a
store_591,5,39553.3,a
store_591,6,29968.83,a
store_592,1,21677.905,a
store_592,2,32495.355,a
store_592,3,32498.035,a
store_592,4,28023.04,a
store_592,5,36710.095,a
store_592,6,32094.285,a
store_593,1,14597.735,a
store_593,2,19630.345,a
store_593,3,18735.63,a
store_593,4,14863.775,a
store_593,5,18726.355,a
store_593,6,14634.15,a
store_594,1,33161.235,d
store_594,2,46034.91,d
store_594,3,43796.795,d
store_594,4,32995.265,d
store_594,5,41697.905,d
store_594,6,31291.95,d
store_595,1,34820.61,a
store_595,2,44515.365,a
store_595,3,44246.03,a
store_595,4,34293.765,a
store_595,5,43009.770000000004,a
store_595,6,33685.555,a
store_596,1,32457.61,a
store_596,2,46096.925,a
store_596,3,44536.545,a
store_596,4,33470.905,a
store_596,5,44354.745,a
store_596,6,34019.775,a
store_597,1,25721.215,a
store_597,2,36265.03,a
store_597,3,33254.22,a
store_597,4,25607.285,a
store_597,5,31233.92,a
store_597,6,23965.73,a
store_598,1,37638.07,a
store_598,2,52061.81,a
store_598,3,50557.795,a
store_598,4,38744.84,a
store_598,5,48611.604999999996,a
store_598,6,38213.3,a
store_599,1,27622.455,c
store_599,2,39743.23,c
store_599,3,38473.335,c
store_599,4,28540.795,c
store_599,5,37396.205,c
store_599,6,28069.525,c
store_6,1,28096.129999999997,a
store_6,2,38662.9,a
store_6,3,35648.995,a
store_6,4,27377.165,a
store_6,5,34512.87,a
store_6,6,26999.395,a
store_60,1,28591.89,d
store_60,2,41132.0,d
store_60,3,38766.42,d
store_60,4,32077.53,d
store_60,5,39962.895000000004,d
store_60,6,34674.39,d
store_600,1,42009.465,c
store_600,2,58020.84,c
store_600,3,56930.595,c
store_600,4,45720.97,c
store_600,5,58515.12,c
store_600,6,45497.11,c
store_601,1,22275.49,a
store_601,2,30375.495,a
store_601,3,28826.225,a
store_601,4,21916.53,a
store_601,5,26887.265,a
store_601,6,20997.36,a
store_602,1,28334.985,a
store_602,2,37027.755,a
store_602,3,37357.020000000004,a
store_602,4,28622.475,a
store_602,5,39066.8,a
store_602,6,30970.855,a
store_603,1,27612.14,a
store_603,2,36718.32,a
store_603,3,35794.585,a
store_603,4,28292.645,a
store_603,5,36326.59,a
store_603,6,29677.760000000002,a
store_604,1,24112.605,a
store_604,2,32886.38,a
store_604,3,31470.035,a
store_604,4,23721.96,a
store_604,5,29365.175,a
store_604,6,22434.93,a
store_605,1,21820.29,a
store_605,2,34015.61,a
store_605,3,31633.485,a
store_605,4,24384.19,a
store_605,5,32238.515,a
store_605,6,24964.605,a
store_606,1,23225.91,d
store_606,2,33006.96,d
store_606,3,31909.07,d
store_606,4,24112.120000000003,d
store_606,5,33447.835,d
store_606,6,24218.87,d
store_607,1,22970.265,a
store_607,2,30523.11,a
store_607,3,29970.940000000002,a
store_607,4,24118.75,a
store_607,5,30233.565,a
store_607,6,24696.739999999998,a
store_608,1,26298.71,a
store_608,2,35910.265,a
store_608,3,33978.555,a
store_608,4,25472.95,a
store_608,5,31531.505,a
store_608,6,23703.27,a
store_609,1,32085.515,a
store_609,2,42013.705,a
store_609,3,42515.590000000004,a
store_609,4,33007.145000000004,a
store_609,5,41726.905,a
store_609,6,34160.79,a
store_61,1,37625.36,d
store_61,2,55432.98,d
store_61,3,54037.425,d
store_61,4,40424.665,d
store_61,5,52650.41,d
store_61,6,40387.355,d
store_610,1,35186.605,c
store_610,2,53573.945,c
store_610,3,50725.58,c
store_610,4,40651.34,c
store_610,5,52782.705,c
store_610,6,42812.895000000004,c
store_611,1,28071.13,a
store_611,2,41248.675,a
store_611,3,40527.875,a
store_611,4,31717.945,a
store_611,5,42117.59,a
store_611,6,33196.05,a
store_612,1,45331.119999999995,d
store_612,2,64073.41,d
store_612,3,62029.405,d
store_612,4,49032.06,d
store_612,5,62978.15,d
store_612,6,50313.795,d
store_613,1,31320.475,a
store_613,2,41370.67,a
store_613,3,40326.98,a
store_613,4,31320.295,a
store_613,5,38185.765,a
store_613,6,29704.84,a
store_614,1,16394.06,a
store_614,2,22259.204999999998,a
store_614,3,21419.885,a
store_614,4,17094.52,a
store_614,5,21444.84,a
store_614,6,16796.8,a
store_615,1,43040.33,a
store_615,2,59565.69,a
store_615,3,58787.735,a
store_615,4,44661.75,a
store_615,5,54124.085,a
store_615,6,40828.405,a
store_616,1,30814.425,d
store_616,2,41180.6,d
store_616,3,40744.07,d
store_616,4,32421.989999999998,d
store_616,5,41109.37,d
store_616,6,33068.22,d
store_617,1,27387.809999999998,c
store_617,2,43330.28,c
store_617,3,40612.95,c
store_617,4,31303.46,c
store_617,5,41889.015,c
store_617,6,34445.55,c
store_618,1,39721.744999999995,a
store_618,2,54024.43,a
store_618,3,56426.1,a
store_618,4,41812.425,a
store_618,5,55331.295,a
store_618,6,41323.354999999996,a
store_619,1,33432.565,a
store_619,2,49053.325,a
store_619,3,47628.869999999995,a
store_619,4,36348.825,a
store_619,5,48039.99,a
store_619,6,36851.88,a
store_62,1,32139.739999999998,a
store_62,2,47392.155,a
store_62,3,45512.25,a
store_62,4,34001.905,a
store_62,5,43156.9,a
store_62,6,33006.825,a
store_620,1,29101.17,c
store_620,2,40764.655,c
store_620,3,39178.409999999996,c
store_620,4,30284.47,c
store_620,5,38889.675,c
store_620,6,30575.29,c
store_621,1,37351.729999999996,a
store_621,2,51461.935,a
store_621,3,50204.53,a
store_621,4,39066.18,a
store_621,5,49341.78,a
store_621,6,38515.43,a
store_622,1,43558.205,c
store_622,2,58820.455,c
store_622,3,57699.399999999994,c
store_622,4,42876.085,c
store_622,5,53664.915,c
store_622,6,41139.815,c
store_623,1,21859.760000000002,a
store_623,2,35014.675,a
store_623,3,34213.86,a
store_623,4,24580.094999999998,a
store_623,5,33956.94,a
store_623,6,25249.29,a
store_624,1,22040.91,d
store_624,2,32846.675,d
store_624,3,32068.88,d
store_624,4,23251.815,d
store_624,5,33684.49,d
store_624,6,22638.75,d
store_625,1,26193.45,d
store_625,2,36051.48,d
store_625,3,35660.520000000004,d
store_625,4,28772.315000000002,d
store_625,5,36494.175,d
store_625,6,29693.934999999998,d
store_626,1,27874.225,a
store_626,2,37223.625,a
store_626,3,35598.075,a
store_626,4,27717.775,a
store_626,5,33791.41,a
store_626,6,26608.38,a
store_627,1,38931.935,a
store_627,2,50208.675,a
store_627,3,47596.415,a
store_627,4,36670.785,a
store_627,5,43775.22,a
store_627,6,34594.175,a
store_628,1,39539.965,a
store_628,2,53509.465000000004,a
store_628,3,51241.295,a
store_628,4,38968.82,a
store_628,5,48325.785,a
store_628,6,36761.27,a
store_629,1,19241.345,a
store_629,2,25023.27,a
store_629,3,24825.03,a
store_629,4,19281.2,a
store_629,5,24184.33,a
store_629,6,19401.195,a
store_63,1,27756.25,a
store_63,2,40265.865,a
store_63,3,38239.655,a
store_63,4,31169.275,a
store_63,5,40946.93,a
store_63,6,34357.095,a
store_630,1,28135.42,c
store_630,2,40223.135,c
store_630,3,39705.595,c
store_630,4,30369.72,c
store_630,5,41314.925,c
store_630,6,31219.004999999997,c
store_631,1,58369.259999999995,a
store_631,2,73932.035,a
store_631,3,70689.38,a
store_631,4,63625.119999999995,a
store_631,5,69102.115,a
store_631,6,56450.93,a
store_632,1,22903.93,a
store_632,2,33014.395,a
store_632,3,31116.28,a
store_632,4,23637.6,a
store_632,5,30570.295000000002,a
store_632,6,23200.010000000002,a
store_633,1,35391.755,d
store_633,2,50090.68,d
store_633,3,47807.315,d
store_633,4,36097.885,d
store_633,5,47742.04,d
store_633,6,36130.105,d
store_634,1,34941.24,d
store_634,2,47342.755000000005,d
store_634,3,46659.965,d
store_634,4,36828.71,d
store_634,5,46668.295,d
store_634,6,37039.78,d
store_635,1,38952.41,c
store_635,2,55424.915,c
store_635,3,53222.94,c
store_635,4,41632.06,c
store_635,5,53441.34,c
store_635,6,40880.565,c
store_636,1,32768.79,a
store_636,2,42978.59,a
store_636,3,42369.615,a
store_636,4,32801.9,a
store_636,5,40507.18,a
store_636,6,32878.32,a
store_637,1,39487.925,a
store_637,2,55870.75,a
store_637,3,53924.33,a
store_637,4,42190.74,a
store_637,5,52358.93,a
store_637,6,42882.305,a
store_638,1,31053.09,a
store_638,2,45628.865,a
store_638,3,44199.735,a
store_638,4,34274.265,a
store_638,5,45191.9,a
store_638,6,34717.7,a
store_639,1,31296.33,d
store_639,2,44634.76,d
store_639,3,43348.885,d
store_639,4,33757.775,d
store_639,5,44798.71,d
store_639,6,34764.5,d
store_64,1,38677.48,a
store_64,2,49200.785,a
store_64,3,47979.520000000004,a
store_64,4,38225.455,a
store_64,5,46456.07,a
store_64,6,37053.445,a
store_640,1,31413.344999999998,a
store_640,2,43505.175,a
store_640,3,41479.645000000004,a
store_640,4,30865.785,a
store_640,5,37806.59,a
store_640,6,28777.565,a
store_641,1,44363.2,c
store_641,2,60420.725,c
store_641,3,60774.350000000006,c
store_641,4,47982.495,c
store_641,5,59089.005,c
store_641,6,46405.5,c
store_642,1,34228.91,a
store_642,2,45132.49,a
store_642,3,44239.845,a
store_642,4,34425.595,a
store_642,5,43213.875,a
store_642,6,34063.130000000005,a
store_643,1,41036.229999999996,d
store_643,2,56931.505000000005,d
store_643,3,54533.68,d
store_643,4,44599.445,d
store_643,5,54942.875,d
store_643,6,45214.11,d
store_644,1,28605.795,d
store_644,2,43147.155,d
store_644,3,42097.575,d
store_644,4,30626.735,d
store_644,5,42762.76,d
store_644,6,30189.72,d
store_645,1,23039.255,a
store_645,2,33884.62,a
store_645,3,33265.185,a
store_645,4,26273.835,a
store_645,5,34558.135,a
store_645,6,27870.06,a
store_646,1,44278.645,a
store_646,2,57797.69,a
store_646,3,55077.985,a
store_646,4,42155.215,a
store_646,5,50922.975,a
store_646,6,40288.405,a
store_647,1,41362.84,a
store_647,2,52512.7,a
store_647,3,50644.84,a
store_647,4,38658.905,a
store_647,5,46622.17,a
store_647,6,36470.005,a
store_648,1,23325.739999999998,d
store_648,2,30710.985,d
store_648,3,30516.995000000003,d
store_648,4,25097.260000000002,d
store_648,5,31446.735,d
store_648,6,25602.43,d
store_649,1,32538.59,c
store_649,2,47151.535,c
store_649,3,46534.45,c
store_649,4,34979.35,c
store_649,5,45200.47,c
store_649,6,34660.945,c
store_65,1,33558.475,a
store_65,2,47299.015,a
store_65,3,46581.84,a
store_65,4,37671.24,a
store_65,5,48968.33,a
store_65,6,39598.845,a
store_650,1,30726.105,a
store_650,2,40752.45,a
store_650,3,40025.975,a
store_650,4,31447.739999999998,a
store_650,5,38985.745,a
store_650,6,30368.18,a
store_651,1,34798.515,a
store_651,2,46021.090000000004,a
store_651,3,45010.89,a
store_651,4,34613.86,a
store_651,5,43388.33,a
store_651,6,34365.66,a
store_652,1,49393.25,a
store_652,2,66714.87,a
store_652,3,62150.515,a
store_652,4,49513.955,a
store_652,5,61601.945,a
store_652,6,51435.825,a
store_653,1,20003.005,a
store_653,2,27367.760000000002,a
store_653,3,26847.97,a
store_653,4,21197.695,a
store_653,5,26885.585,a
store_653,6,23347.45,a
store_654,1,21431.645,a
store_654,2,29628.850000000002,a
store_654,3,28590.815000000002,a
store_654,4,22520.95,a
store_654,5,29033.34,a
store_654,6,22933.12,a
store_655,1,37049.625,d
store_655,2,53457.16499999999,d
store_655,3,50523.485,d
store_655,4,39258.57,d
store_655,5,50851.979999999996,d
store_655,6,38978.475,d
store_656,1,39286.72,a
store_656,2,61244.34,a
store_656,3,57061.745,a
store_656,4,42444.43,a
store_656,5,56435.395000000004,a
store_656,6,42369.405,a
store_657,1,29492.375,d
store_657,2,37854.94,d
store_657,3,36099.975,d
store_657,4,30135.77,d
store_657,5,35488.335,d
store_657,6,30010.465,d
store_658,1,30667.22,a
store_658,2,39703.095,a
store_658,3,38716.81,a
store_658,4,30561.395,a
store_658,5,37188.315,a
store_658,6,28751.33,a
store_659,1,24461.425,a
store_659,2,38712.41,a
store_659,3,36582.795,a
store_659,4,27503.95,a
store_659,5,35133.505,a
store_659,6,25873.36,a
store_66,1,25473.6,a
store_66,2,34355.11,a
store_66,3,34890.005,a
store_66,4,28874.265,a
store_66,5,36447.97,a
store_66,6,32649.475,a
store_660,1,33026.71,d
store_660,2,46862.485,d
store_660,3,45097.905,d
store_660,4,34037.415,d
store_660,5,45258.29,d
store_660,6,34206.755,d
store_661,1,21974.72,a
store_661,2,28185.35,a
store_661,3,26654.3,a
store_661,4,21304.105,a
store_661,5,27193.86,a
store_661,6,20951.845,a
store_662,1,49702.44,d
store_662,2,67769.2,d
store_662,3,64415.755,d
store_662,4,49609.985,d
store_662,5,62711.65,d
store_662,6,49326.72,d
store_663,1,43052.505,a
store_663,2,62721.19,a
store_663,3,58400.130000000005,a
store_663,4,46091.56,a
store_663,5,57319.11,a
store_663,6,48215.935,a
store_664,1,27646.07,a
store_664,2,35582.57,a
store_664,3,34823.54,a
store_664,4,27519.195,a
store_664,5,33334.625,a
store_664,6,28540.99,a
store_665,1,72393.125,b
store_665,2,81514.78,b
store_665,3,80846.1,b
store_665,4,77385.22,b
store_665,5,83468.59,b
store_665,6,66893.805,b
store_666,1,49626.92,a
store_666,2,64834.29,a
store_666,3,63985.365,a
store_666,4,54008.4,a
store_666,5,61006.305,a
store_666,6,49751.16499999999,a
store_667,1,22404.695,a
store_667,2,34089.015,a
store_667,3,32196.44,a
store_667,4,22640.15,a
store_667,5,30455.34,a
store_667,6,21952.56,a
store_668,1,51856.3,d
store_668,2,73911.285,d
store_668,3,69422.21,d
store_668,4,55259.96,d
store_668,5,69796.075,d
store_668,6,53543.595,d
store_669,1,28598.0,d
store_669,2,39499.455,d
store_669,3,38675.055,d
store_669,4,30548.59,d
store_669,5,39366.255,d
store_669,6,31832.735,d
store_67,1,34022.055,d
store_67,2,48088.38,d
store_67,3,46312.015,d
store_67,4,35704.335,d
store_67,5,47034.44,d
store_67,6,36758.14,d
store_670,1,24778.2,c
store_670,2,37989.385,c
store_670,3,37068.07,c
store_670,4,30666.475,c
store_670,5,41221.805,c
store_670,6,37159.345,c
store_671,1,26123.82,a
store_671,2,35713.840000000004,a
store_671,3,36022.61,a
store_671,4,27778.760000000002,a
store_671,5,36262.555,a
store_671,6,28928.81,a
store_672,1,20941.395,a
store_672,2,29829.934999999998,a
store_672,3,29040.315,a
store_672,4,21639.805,a
store_672,5,28829.03,a
store_672,6,21243.364999999998,a
store_673,1,38006.13,c
store_673,2,51415.795,c
store_673,3,48085.095,c
store_673,4,35955.19,c
store_673,5,43482.16,c
store_673,6,32549.305,c
store_674,1,34497.55,a
store_674,2,46897.495,a
store_674,3,46737.275,a
store_674,4,36681.505000000005,a
store_674,5,47015.795,a
store_674,6,36012.46,a
store_675,1,118758.545,a
store_675,2,141603.155,a
store_675,3,137258.925,a
store_675,4,121292.575,a
store_675,5,135375.98,a
store_675,6,118697.125,a
store_676,1,35264.755,d
store_676,2,49837.28,d
store_676,3,47728.735,d
store_676,4,39746.465,d
store_676,5,48564.25,d
store_676,6,40534.455,d
store_68,1,32038.92,a
store_68,2,40884.225,a
store_68,3,39661.05,a
store_68,4,31909.655,a
store_68,5,37938.56,a
store_68,6,30860.72,a
store_69,1,17985.2,a
store_69,2,24747.4,a
store_69,3,24159.0,a
store_69,4,19082.525,a
store_69,5,24720.510000000002,a
store_69,6,19876.71,a
store_7,1,37700.515,a
store_7,2,51087.355,a
store_7,3,50390.01,a
store_7,4,40526.515,a
store_7,5,49426.38,a
store_7,6,39889.22,a
store_70,1,43683.515,d
store_70,2,65487.185,d
store_70,3,61465.11,d
store_70,4,48926.09,d
store_70,5,62439.89,d
store_70,6,50969.32,d
store_71,1,29157.41,a
store_71,2,41574.015,a
store_71,3,40108.25,a
store_71,4,31406.775,a
store_71,5,40893.98,a
store_71,6,34047.225,a
store_72,1,34576.979999999996,d
store_72,2,46585.265,d
store_72,3,45139.21,d
store_72,4,33457.19,d
store_72,5,44302.24,d
store_72,6,31856.61,d
store_73,1,57406.17,a
store_73,2,72305.915,a
store_73,3,71653.86,a
store_73,4,63453.725,a
store_73,5,71352.98,a
store_73,6,58223.145000000004,a
store_74,1,22147.025,a
store_74,2,27510.84,a
store_74,3,26516.385,a
store_74,4,20344.475,a
store_74,5,25774.125,a
store_74,6,19868.61,a
store_75,1,24689.204999999998,d
store_75,2,34258.99,d
store_75,3,33534.805,d
store_75,4,24456.09,d
store_75,5,32965.375,d
store_75,6,23699.2,d
store_76,1,43247.755,d
store_76,2,60778.505,d
store_76,3,58418.91,d
store_76,4,47797.135,d
store_76,5,60570.25,d
store_76,6,48114.85,d
store_77,1,26208.185,c
store_77,2,34144.5,c
store_77,3,33136.715,c
store_77,4,25704.61,c
store_77,5,32600.83,c
store_77,6,25864.34,c
store_78,1,25019.93,c
store_78,2,33327.465,c
store_78,3,32436.11,c
store_78,4,25327.96,c
store_78,5,32553.86,c
store_78,6,26456.19,c
store_79,1,32134.879999999997,d
store_79,2,43982.475,d
store_79,3,43562.525,d
store_79,4,33174.15,d
store_79,5,43223.86,d
store_79,6,33625.47,d
store_8,1,37053.25,a
store_8,2,53031.62,a
store_8,3,52464.77,a
store_8,4,42169.130000000005,a
store_8,5,54490.43,a
store_8,6,43854.78,a
store_80,1,37220.495,a
store_80,2,48570.205,a
store_80,3,46606.795,a
store_80,4,36600.020000000004,a
store_80,5,44132.555,a
store_80,6,34730.62,a
store_81,1,28286.855,c
store_81,2,40602.595,c
store_81,3,39121.55,c
store_81,4,30857.75,c
store_81,5,40631.3,c
store_81,6,31931.12,c
store_82,1,21159.755,a
store_82,2,27236.725,a
store_82,3,26590.704999999998,a
store_82,4,21045.495,a
store_82,5,25499.53,a
store_82,6,20355.645,a
store_83,1,30693.35,d
store_83,2,50532.345,d
store_83,3,46738.975,d
store_83,4,35402.955,d
store_83,5,48272.18,d
store_83,6,36390.270000000004,d
store_84,1,39736.535,d
store_84,2,53335.285,d
store_84,3,51164.715,d
store_84,4,39439.08,d
store_84,5,51039.13,d
store_84,6,39251.784999999996,d
store_85,1,39038.784999999996,d
store_85,2,57203.825,d
store_85,3,54921.235,d
store_85,4,42372.055,d
store_85,5,55241.215,d
store_85,6,43915.155,d
store_86,1,43716.445,c
store_86,2,62269.759999999995,c
store_86,3,60301.005000000005,c
store_86,4,48883.83,c
store_86,5,60749.05,c
store_86,6,50732.475,c
store_87,1,25535.23,a
store_87,2,36933.15,a
store_87,3,34379.855,a
store_87,4,24934.495000000003,a
store_87,5,32610.575,a
store_87,6,24312.735,a
store_88,1,26506.105,a
store_88,2,35167.815,a
store_88,3,32035.045,a
store_88,4,24900.114999999998,a
store_88,5,29977.58,a
store_88,6,23112.15,a
store_89,1,44253.595,d
store_89,2,61741.845,d
store_89,3,59067.8,d
store_89,4,44543.99,d
store_89,5,58695.725,d
store_89,6,44206.11,d
store_9,1,25897.175,a
store_9,2,35190.185,a
store_9,3,33645.955,a
store_9,4,25080.91,a
store_9,5,32415.92,a
store_9,6,24381.955,a
store_90,1,47019.065,a
store_90,2,63932.885,a
store_90,3,60679.07,a
store_90,4,47212.87,a
store_90,5,58798.335,a
store_90,6,46624.560000000005,a
store_91,1,39547.83,d
store_91,2,52141.26,d
store_91,3,50105.82,d
store_91,4,39281.345,d
store_91,5,47912.435,d
store_91,6,39604.26,d
store_92,1,29274.34,d
store_92,2,42202.34,d
store_92,3,40578.29,d
store_92,4,33218.315,d
store_92,5,44108.19,d
store_92,6,36777.015,d
store_93,1,35998.355,a
store_93,2,45785.595,a
store_93,3,45205.715,a
store_93,4,35918.75,a
store_93,5,43359.085,a
store_93,6,35496.28,a
store_94,1,38002.020000000004,d
store_94,2,53753.88,d
store_94,3,51116.965,d
store_94,4,40501.665,d
store_94,5,51704.965,d
store_94,6,40331.745,d
store_95,1,27412.07,a
store_95,2,36471.025,a
store_95,3,36105.104999999996,a
store_95,4,28019.59,a
store_95,5,37128.765,a
store_95,6,28657.395,a
store_96,1,37703.71,a
store_96,2,53773.549999999996,a
store_96,3,50739.54,a
store_96,4,37961.155,a
store_96,5,49609.32,a
store_96,6,37045.05,a
store_97,1,26358.855000000003,d
store_97,2,37067.385,d
store_97,3,35808.51,d
store_97,4,26030.445,d
store_97,5,34094.52,d
store_97,6,24652.239999999998,d
store_98,1,19200.46,a
store_98,2,25545.54,a
store_98,3,25175.285,a
store_98,4,19275.775,a
store_98,5,23469.11,a
store_98,6,18618.465,a
store_99,1,35779.09,a
store_99,2,50257.185,a
store_99,3,46988.285,a
store_99,4,35904.07,a
store_99,5,43765.625,a
store_99,6,33255.905,a
